ano,categoria_evento,nome_municipio,n_eventos
2020,Enxurradas,Pescaria Brava,0
2020,Inundações,Pescaria Brava,0
2020,Movimento de Massa,Pescaria Brava,0
2021,Alagamentos,Pescaria Brava,0
2021,Chuvas Intensas,Pescaria Brava,1
2021,Enxurradas,Pescaria Brava,0
2021,Inundações,Pescaria Brava,0
2021,Movimento de Massa,Pescaria Brava,0
2022,Alagamentos,Pescaria Brava,0
2022,Chuvas Intensas,Pescaria Brava,0
2022,Enxurradas,Pescaria Brava,0
2022,Inundações,Pescaria Brava,0
2022,Movimento de Massa,Pescaria Brava,0
2023,Alagamentos,Pescaria Brava,0
2023,Chuvas Intensas,Pescaria Brava,1
2023,Enxurradas,Pescaria Brava,0
2023,Inundações,Pescaria Brava,0
2023,Movimento de Massa,Pescaria Brava,0
2024,Alagamentos,Pescaria Brava,0
2024,Chuvas Intensas,Pescaria Brava,0
2024,Enxurradas,Pescaria Brava,0
2024,Inundações,Pescaria Brava,0
2024,Movimento de Massa,Pescaria Brava,0
