ano,categoria_evento,nome_municipio,n_eventos
2017,Movimento de Massa,Governador Celso Ramos,0
2018,Alagamentos,Governador Celso Ramos,0
2018,Chuvas Intensas,Governador Celso Ramos,0
2018,Enxurradas,Governador Celso Ramos,0
2018,Inundações,Governador Celso Ramos,0
2018,Movimento de Massa,Governador Celso Ramos,1
2019,Alagamentos,Governador Celso Ramos,0
2019,Chuvas Intensas,Governador Celso Ramos,0
2019,Enxurradas,Governador Celso Ramos,0
2019,Inundações,Governador Celso Ramos,0
2019,Movimento de Massa,Governador Celso Ramos,0
2020,Alagamentos,Governador Celso Ramos,0
2020,Chuvas Intensas,Governador Celso Ramos,0
2020,Enxurradas,Governador Celso Ramos,0
2020,Inundações,Governador Celso Ramos,0
2020,Movimento de Massa,Governador Celso Ramos,0
2021,Alagamentos,Governador Celso Ramos,0
2021,Chuvas Intensas,Governador Celso Ramos,0
2021,Enxurradas,Governador Celso Ramos,0
2021,Inundações,Governador Celso Ramos,0
2021,Movimento de Massa,Governador Celso Ramos,0
2022,Alagamentos,Governador Celso Ramos,0
2022,Chuvas Intensas,Governador Celso Ramos,2
2022,Enxurradas,Governador Celso Ramos,0
2022,Inundações,Governador Celso Ramos,0
2022,Movimento de Massa,Governador Celso Ramos,0
2023,Alagamentos,Governador Celso Ramos,0
2023,Chuvas Intensas,Governador Celso Ramos,1
2023,Enxurradas,Governador Celso Ramos,0
2023,Inundações,Governador Celso Ramos,0
2023,Movimento de Massa,Governador Celso Ramos,1
2024,Alagamentos,Governador Celso Ramos,0
2024,Chuvas Intensas,Governador Celso Ramos,0
2024,Enxurradas,Governador Celso Ramos,0
2024,Inundações,Governador Celso Ramos,0
2024,Movimento de Massa,Governador Celso Ramos,0
