ano,categoria_evento,nome_municipio,n_eventos
1999,Movimento de Massa,São Francisco do Sul,0
2000,Alagamentos,São Francisco do Sul,0
2000,Chuvas Intensas,São Francisco do Sul,0
2000,Enxurradas,São Francisco do Sul,0
2000,Inundações,São Francisco do Sul,0
2000,Movimento de Massa,São Francisco do Sul,0
2001,Alagamentos,São Francisco do Sul,0
2001,Chuvas Intensas,São Francisco do Sul,0
2001,Enxurradas,São Francisco do Sul,0
2001,Inundações,São Francisco do Sul,1
2001,Movimento de Massa,São Francisco do Sul,0
2002,Alagamentos,São Francisco do Sul,0
2002,Chuvas Intensas,São Francisco do Sul,0
2002,Enxurradas,São Francisco do Sul,0
2002,Inundações,São Francisco do Sul,0
2002,Movimento de Massa,São Francisco do Sul,0
2003,Alagamentos,São Francisco do Sul,0
2003,Chuvas Intensas,São Francisco do Sul,0
2003,Enxurradas,São Francisco do Sul,0
2003,Inundações,São Francisco do Sul,0
2003,Movimento de Massa,São Francisco do Sul,0
2004,Alagamentos,São Francisco do Sul,0
2004,Chuvas Intensas,São Francisco do Sul,0
2004,Enxurradas,São Francisco do Sul,0
2004,Inundações,São Francisco do Sul,0
2004,Movimento de Massa,São Francisco do Sul,0
2005,Alagamentos,São Francisco do Sul,0
2005,Chuvas Intensas,São Francisco do Sul,0
2005,Enxurradas,São Francisco do Sul,0
2005,Inundações,São Francisco do Sul,0
2005,Movimento de Massa,São Francisco do Sul,0
2006,Alagamentos,São Francisco do Sul,0
2006,Chuvas Intensas,São Francisco do Sul,0
2006,Enxurradas,São Francisco do Sul,0
2006,Inundações,São Francisco do Sul,0
2006,Movimento de Massa,São Francisco do Sul,0
2007,Alagamentos,São Francisco do Sul,0
2007,Chuvas Intensas,São Francisco do Sul,0
2007,Enxurradas,São Francisco do Sul,0
2007,Inundações,São Francisco do Sul,0
2007,Movimento de Massa,São Francisco do Sul,0
2008,Alagamentos,São Francisco do Sul,0
2008,Chuvas Intensas,São Francisco do Sul,0
2008,Enxurradas,São Francisco do Sul,1
2008,Inundações,São Francisco do Sul,0
2008,Movimento de Massa,São Francisco do Sul,0
2009,Alagamentos,São Francisco do Sul,0
2009,Chuvas Intensas,São Francisco do Sul,0
2009,Enxurradas,São Francisco do Sul,1
2009,Inundações,São Francisco do Sul,0
2009,Movimento de Massa,São Francisco do Sul,0
2010,Alagamentos,São Francisco do Sul,0
2010,Chuvas Intensas,São Francisco do Sul,0
2010,Enxurradas,São Francisco do Sul,1
2010,Inundações,São Francisco do Sul,0
2010,Movimento de Massa,São Francisco do Sul,0
2011,Alagamentos,São Francisco do Sul,0
2011,Chuvas Intensas,São Francisco do Sul,0
2011,Enxurradas,São Francisco do Sul,0
2011,Inundações,São Francisco do Sul,0
2011,Movimento de Massa,São Francisco do Sul,0
2012,Alagamentos,São Francisco do Sul,0
2012,Chuvas Intensas,São Francisco do Sul,0
2012,Enxurradas,São Francisco do Sul,0
2012,Inundações,São Francisco do Sul,0
2012,Movimento de Massa,São Francisco do Sul,0
2013,Alagamentos,São Francisco do Sul,0
2013,Chuvas Intensas,São Francisco do Sul,0
2013,Enxurradas,São Francisco do Sul,0
2013,Inundações,São Francisco do Sul,0
2013,Movimento de Massa,São Francisco do Sul,0
2014,Alagamentos,São Francisco do Sul,0
2014,Chuvas Intensas,São Francisco do Sul,0
2014,Enxurradas,São Francisco do Sul,0
2014,Inundações,São Francisco do Sul,0
2014,Movimento de Massa,São Francisco do Sul,0
2015,Alagamentos,São Francisco do Sul,0
2015,Chuvas Intensas,São Francisco do Sul,0
2015,Enxurradas,São Francisco do Sul,0
2015,Inundações,São Francisco do Sul,0
2015,Movimento de Massa,São Francisco do Sul,0
2016,Alagamentos,São Francisco do Sul,0
2016,Chuvas Intensas,São Francisco do Sul,1
2016,Enxurradas,São Francisco do Sul,0
2016,Inundações,São Francisco do Sul,0
2016,Movimento de Massa,São Francisco do Sul,0
2017,Alagamentos,São Francisco do Sul,0
2017,Chuvas Intensas,São Francisco do Sul,0
2017,Enxurradas,São Francisco do Sul,0
2017,Inundações,São Francisco do Sul,0
2017,Movimento de Massa,São Francisco do Sul,1
2018,Alagamentos,São Francisco do Sul,1
2018,Chuvas Intensas,São Francisco do Sul,0
2018,Enxurradas,São Francisco do Sul,0
2018,Inundações,São Francisco do Sul,0
2018,Movimento de Massa,São Francisco do Sul,1
2019,Alagamentos,São Francisco do Sul,0
2019,Chuvas Intensas,São Francisco do Sul,0
2019,Enxurradas,São Francisco do Sul,0
2019,Inundações,São Francisco do Sul,0
2019,Movimento de Massa,São Francisco do Sul,0
2020,Alagamentos,São Francisco do Sul,0
2020,Chuvas Intensas,São Francisco do Sul,1
2020,Enxurradas,São Francisco do Sul,0
2020,Inundações,São Francisco do Sul,0
2020,Movimento de Massa,São Francisco do Sul,0
2021,Alagamentos,São Francisco do Sul,0
2021,Chuvas Intensas,São Francisco do Sul,3
2021,Enxurradas,São Francisco do Sul,0
2021,Inundações,São Francisco do Sul,0
2021,Movimento de Massa,São Francisco do Sul,0
2022,Alagamentos,São Francisco do Sul,2
2022,Chuvas Intensas,São Francisco do Sul,1
2022,Enxurradas,São Francisco do Sul,0
2022,Inundações,São Francisco do Sul,0
2022,Movimento de Massa,São Francisco do Sul,0
2023,Alagamentos,São Francisco do Sul,0
2023,Chuvas Intensas,São Francisco do Sul,1
2023,Enxurradas,São Francisco do Sul,0
2023,Inundações,São Francisco do Sul,0
2023,Movimento de Massa,São Francisco do Sul,0
2024,Alagamentos,São Francisco do Sul,0
2024,Chuvas Intensas,São Francisco do Sul,2
2024,Enxurradas,São Francisco do Sul,0
2024,Inundações,São Francisco do Sul,0
2024,Movimento de Massa,São Francisco do Sul,0
