ano,categoria_evento,nome_municipio,n_eventos
2021,Movimento de Massa,Jaguaruna,1
2022,Alagamentos,Jaguaruna,0
2022,Chuvas Intensas,Jaguaruna,1
2022,Enxurradas,Jaguaruna,1
2022,Inundações,Jaguaruna,1
2022,Movimento de Massa,Jaguaruna,0
2023,Alagamentos,Jaguaruna,0
2023,Chuvas Intensas,Jaguaruna,2
2023,Enxurradas,Jaguaruna,0
2023,Inundações,Jaguaruna,0
2023,Movimento de Massa,Jaguaruna,0
2024,Alagamentos,Jaguaruna,0
2024,Chuvas Intensas,Jaguaruna,1
2024,Enxurradas,Jaguaruna,0
2024,Inundações,Jaguaruna,0
2024,Movimento de Massa,Jaguaruna,0
